y_test,y_prob
1,0.7341492455458505
1,0.6962789921555423
1,0.2070998858892981
1,0.6956094672897539
1,0.854517091155467
0,0.5551667772277258
0,0.49006840834312815
1,0.9150254393039865
0,0.11499821117777599
0,0.1351195858948253
0,0.6364473629309316
0,0.09430075748548826
1,0.7635088806151582
1,0.7555914925269652
0,0.21380783834929723
1,0.555986168639406
0,0.3528306313493513
1,0.5650459056932943
0,0.21095541586889258
0,0.20028931267447322
0,0.040914281982437115
0,0.2389985320573817
0,0.0681862074108981
0,0.12684158048655028
0,0.05020664701768971
0,0.7464251090879762
1,0.6738164977690341
0,0.5
1,0.13219460197176533
0,0.6270046490522893
1,0.540943465420009
1,0.8060582154357705
0,0.15549537138087033
0,0.026403885434587944
1,0.7886808862717549
0,0.2761832477888378
1,0.8666702171890055
0,0.22820110173612418
1,0.4622668770401052
1,0.7861052915810458
1,0.8260972039430358
0,0.5
0,0.11708814278008448
0,0.14310944688397273
1,0.878589068256173
0,0.04328555185453655
1,0.7681104880031641
0,0.7428490269569675
1,0.8836649383670134
1,0.23060341938807782
1,0.7929663307371269
1,0.7853051879683927
0,0.47859592597811534
1,0.9591659901704492
1,0.4205479739209538
0,0.04551253696230987
1,0.7966389821136842
0,0.04414938038009065
1,0.6053633806913654
1,0.8698937702120123
0,0.11516332658497842
0,0.7006208027188627
1,0.6889258033501884
0,0.5934979543832029
0,0.18108329772786863
0,0.23426970711094589
1,0.8159779749044717
1,0.6965517675086799
0,0.12116272733990191
1,0.8518320221039577
1,0.8215399439378723
1,0.5679405516787778
0,0.06288499964130476
0,0.23782759768953157
0,0.855494538999453
0,0.1173713902448787
0,0.12344498779068605
0,0.6656981663524775
1,0.7860276397292728
0,0.22602590331320696
1,0.23723646213264168
0,0.22780543229486186
0,0.4436643439829224
1,0.9473791154038869
0,0.2723066288688067
0,0.08560960133725401
0,0.1142995345103905
0,0.09827653259025977
0,0.5617703398390252
0,0.582448503385764
1,0.7016647453030556
0,0.8199819021405745
1,0.9516142409897832
1,0.8894745372461499
0,0.2696891955292128
1,0.9062257276433133
0,0.07259346580128163
0,0.0828407037416844
1,0.18590746325853236
1,0.35965430385894864
1,0.8537878153253077
0,0.4535159526737931
0,0.3152006922179803
1,0.5628031282038661
1,0.43160798486699054
1,0.745796124237776
0,0.06022556136323506
1,0.5868913017938362
1,0.38480312744059
1,0.1821337266897007
0,0.03973599353917035
0,0.05120433470021689
0,0.6764793202050967
0,0.5778201139659486
0,0.8095288269875253
1,0.8679696711297427
1,0.8147713842539398
1,0.2686425056363187
1,0.8753824258547532
0,0.04319383146033057
0,0.43008319175330273
0,0.0952792818123851
1,0.6676772588183465
0,0.1787159840037741
1,0.835351784100461
1,0.7319299305659009
0,0.0623409249983508
1,0.4862436649897541
1,0.5651317581014664
0,0.1444886424794844
0,0.04119984107167525
0,0.6489631728029197
1,0.7241817837081281
1,0.8467656901215006
0,0.830334952776773
1,0.9213797779054588
0,0.11783687887049991
0,0.044267731014474
0,0.12657027344560973
1,0.5163268704856387
1,0.885876576237186
1,0.8011577036458458
0,0.04598224190477338
1,0.7672753818197251
1,0.372439110017977
0,0.15341573682028753
1,0.33886409708577064
0,0.11847541371537923
1,0.8518592216345131
1,0.15799779789729368
0,0.5518832805016851
1,0.7953237521819004
1,0.7316202784849917
0,0.12175383006747202
1,0.6030611701930889
0,0.07627481928339415
0,0.5362321165567127
1,0.6039636575192998
1,0.8391563053851556
1,0.8431733949879804
1,0.7140797763201595
1,0.6993606486482521
0,0.34889677723366047
1,0.7016489014916895
0,0.058024454021809245
0,0.24352016365860563
1,0.9080895055735285
1,0.4345220812746289
0,0.17592016144777978
1,0.6885543068646234
1,0.7522431411352921
1,0.8867088975004275
1,0.6287220243328152
0,0.021415628176712276
0,0.7666242016402116
1,0.8477171853769293
0,0.41637893737476145
1,0.422572597811789
1,0.6680200299845241
1,0.7799852348488766
1,0.8818028087101816
0,0.06907189844502114
0,0.04109213440346734
0,0.12806278927587056
1,0.5
1,0.2815702775694586
0,0.7599596008616765
1,0.4937028956456435
0,0.06191428837538201
0,0.883711661952237
0,0.5658257998214847
1,0.41817592130105063
0,0.5758285901086767
0,0.7246808319256278
0,0.19632952379766178
0,0.4101194597501338
1,0.6999226384822815
0,0.08994411299263028
0,0.1623024864071775
1,0.8110663740902151
0,0.08667461333367393
1,0.8520139355331373
0,0.12318348283664768
0,0.5706975012912319
1,0.6446355054069492
0,0.7079302115114647
1,0.7957173331569692
1,0.6905228268881801
0,0.16179698831965666
1,0.8821113660283451
1,0.6737504230936071
0,0.5168280370048747
1,0.8298548818014461
1,0.13396704707208834
1,0.706912695941364
0,0.10203328785428774
0,0.4768006963793973
1,0.7646356681434576
0,0.10889214203472346
1,0.5613459596665348
1,0.7405695670085858
1,0.8620930634284935
1,0.880720902611043
0,0.40597003144594396
0,0.1869443789324613
1,0.9116188338885166
0,0.7291155824622128
1,0.6994412273942505
1,0.36811610092024083
0,0.31399716120888777
1,0.5589680169165224
0,0.0326045331251106
0,0.6808723263831054
0,0.16607946494026604
1,0.7102309878146783
0,0.04930064925359445
0,0.16912172294125016
0,0.525414402101092
1,0.8890257892096133
1,0.8375942414653467
0,0.5294018560899746
1,0.28257879162711863
1,0.8205274243898251
0,0.34122280437347463
0,0.2725621736724363
0,0.8604622325858649
1,0.366193775448942
1,0.6615723800603444
1,0.8088490947140506
0,0.7457544391073498
1,0.3796071561376983
0,0.044377817867416486
0,0.3293734816241641
0,0.1622326229174028
1,0.4619436879202787
1,0.8714605458045539
0,0.12324194245651772
1,0.8979144801596995
1,0.3726755335599217
0,0.11111367876527717
1,0.8366651237742536
0,0.6705407968211813
0,0.6841803691978605
0,0.16082345197042533
0,0.055244037767148965
0,0.19164213983791434
1,0.13484597868738601
1,0.403201663086298
1,0.8376590207544005
1,0.09388971397112221
1,0.6756734333395885
1,0.7991313128089564
1,0.16934613436329096
1,0.26341193371357563
1,0.6297716170993417
0,0.04434131438653621
1,0.25762896193337687
0,0.5211903824417292
1,0.5376388060391272
1,0.8364400370241831
1,0.7431724039100288
0,0.9332901085818152
1,0.5796606498897553
1,0.9294668256430453
0,0.04789521631326666
0,0.06467509488149008
1,0.6088985993619894
1,0.7205276277302142
0,0.04500593255914977
1,0.6960894463109006
0,0.09020762294579918
1,0.8291367819570202
0,0.2814642847684044
1,0.7966101589819279
1,0.7374575798515509
1,0.5724065828341119
0,0.15753677458184384
0,0.11739965406601162
1,0.9053338692784748
1,0.39606457114454313
1,0.212979221505658
1,0.7697170973149583
1,0.5592032807246867
0,0.18989915755264292
0,0.8784916765981466
0,0.061084075609128576
1,0.7961328436177084
1,0.9572426495951476
0,0.2331139574634703
0,0.3980003222019523
0,0.08041686806011653
1,0.6987096445157531
1,0.7142722202566553
0,0.408401960225229
1,0.7648378550796928
0,0.022332373880246777
0,0.2839076154575115
0,0.0391613271144286
0,0.5
0,0.2673914273379272
0,0.35020498747648493
1,0.7332779094830669
1,0.12061654340401701
0,0.561090457881226
1,0.9202009951403793
0,0.568076760301529
1,0.5561482843333654
1,0.5123300628818314
1,0.8884014896083287
1,0.6121941232877631
0,0.03687825276195045
0,0.02018838474383838
1,0.49108837113834924
1,0.8358849319544153
0,0.634511224490412
1,0.2603457683487044
0,0.1116612382976187
1,0.7785730439707753
0,0.19088503563933348
1,0.8788736777933063
0,0.2793267664041021
1,0.7950010687277782
0,0.03770998797841485
0,0.09491900114354425
1,0.8076640521189816
1,0.5738339982909789
0,0.353158649208237
1,0.6005246691917561
1,0.8801217793358731
1,0.73199915608253
0,0.8359849133486849
0,0.8608531478555231
0,0.14711916471314979
0,0.2144721317055695
1,0.1995252284927703
1,0.7385069366761219
0,0.027225234014376803
1,0.7731778709799907
0,0.214324739328287
1,0.6912588068458269
0,0.059735504941132486
0,0.18158572680417684
1,0.6918705891777284
1,0.4699989790215972
0,0.2986475266074635
0,0.10020336945502553
1,0.7266169533032917
0,0.1525920823584163
1,0.6559528689406932
0,0.28949246638418413
0,0.1080956221141188
0,0.7912811099759351
1,0.7757979710073541
1,0.6185740804573554
1,0.8499100247110061
1,0.8491069686433357
1,0.5405982754686969
1,0.6618322878991769
1,0.7555979004810927
1,0.03482803070114751
1,0.7796104951654763
1,0.9499883800405579
0,0.06247331756474624
0,0.7728629820414156
0,0.0975833624393499
0,0.9000651333517872
0,0.26827767862973395
1,0.7497011374293914
1,0.8542074772128387
0,0.082657001060096
1,0.9025304120180895
0,0.10442467211874856
1,0.7802603725326605
1,0.8555099527293911
0,0.2633786659256469
1,0.761283779315356
1,0.7310141036857984
1,0.03993353947159435
0,0.057477399469164844
1,0.5537855241517148
1,0.532630102056819
1,0.849158112119149
1,0.6780623623441611
1,0.7844575653962315
1,0.8206847705844869
1,0.6308959665777001
1,0.7025995187837316
1,0.8477658354010502
0,0.7739039426366162
0,0.05847752600554861
0,0.05377089279025736
1,0.7581622310690125
1,0.8927349708699229
1,0.318452879385427
0,0.0883538537171441
1,0.8798890086833755
0,0.6593929724637919
0,0.25944421001934104
0,0.35293416139540035
0,0.41177963233901843
1,0.5294363022826055
1,0.5742312367613237
1,0.7504000862736023
0,0.05691900979101915
1,0.875488601491042
0,0.06903407948028507
1,0.6686916085509449
0,0.09521883227716878
0,0.19884370754983025
0,0.3341262777479746
1,0.5645407133000406
0,0.06990657049954146
1,0.8707762294282566
0,0.16499107794148793
0,0.060629842175011314
1,0.943198300292602
1,0.622153999553479
1,0.7169044315510976
0,0.3470419394958902
0,0.5531793916626664
0,0.1343946230812896
0,0.09847353641473182
1,0.890885891315724
1,0.9455053845240112
1,0.5774772112085311
0,0.2305538619053654
0,0.29220235842780756
1,0.8557563561793182
1,0.7310292069348974
1,0.4298071416010434
1,0.47479248821541353
0,0.7142000896240308
1,0.8193514556789773
1,0.7636765334934714
0,0.8733243362142887
0,0.68713802422549
1,0.8799107713513291
1,0.6332627508057819
1,0.9002882294324076
0,0.050801181227402056
0,0.5750770571207903
0,0.030369039256675504
0,0.024723760675291282
1,0.6035203090081757
1,0.38738249157085636
1,0.3089967823167585
1,0.8846086080016786
1,0.9260683439868265
0,0.23221784803194018
1,0.38791106264301584
1,0.7560611683886821
0,0.350401055553246
0,0.3466290693849567
0,0.7270611232171088
0,0.3449606537106469
0,0.5984736984746543
0,0.3024634619258759
1,0.8061170250583898
1,0.7144725210267235
0,0.5998139561127764
0,0.38993709703409096
0,0.3902245801909633
0,0.10935858605453734
0,0.6704339885570318
0,0.7421015264303448
1,0.400689431971915
1,0.8801917932686357
0,0.02875093293147018
0,0.03224728828424696
1,0.5678546871758684
1,0.6438143927481368
0,0.1201037726009432
1,0.3517126585145808
1,0.8671091385459526
0,0.02920923518833994
0,0.052934436153439
1,0.6269884639452867
0,0.6513828164457827
1,0.4278163023678986
0,0.47624154079840586
0,0.47435740626741846
1,0.8088091842295241
1,0.3626929377259825
1,0.8000683664771465
1,0.8771992591068295
1,0.9293975406302362
1,0.8607886456032419
1,0.6519796674376455
0,0.46090571079897535
1,0.761970849412404
0,0.05462387461093089
1,0.807766267513901
1,0.8363346153703426
1,0.7447674864411141
1,0.7744028222963112
0,0.10790881251036706
0,0.26049901547846854
0,0.5317405179734928
1,0.7605465659777927
1,0.7079341014666481
1,0.631583747211037
0,0.09493796544472946
1,0.524477522965484
1,0.26883248975888946
0,0.6209451449878327
0,0.07330899607670889
0,0.0922587367330212
0,0.0999767905982288
1,0.9305234445911799
1,0.8285994369530342
0,0.0981811756348989
0,0.413520507430438
1,0.7624323675487144
0,0.036303684992735126
1,0.9051417032047407
1,0.41950266165716504
1,0.9320019365312261
1,0.7755840857173615
1,0.5174760040455157
1,0.4083510497228991
0,0.07518270259169037
0,0.1056982096418106
1,0.2621852354364044
0,0.28223589177553315
0,0.2542176731161309
1,0.8295216684551665
1,0.7979720260743334
0,0.2655420895251135
1,0.7518575728541151
1,0.8491504058088586
1,0.26958815607950254
0,0.25363948206503
0,0.2570249355641962
1,0.8791436757620763
1,0.6109232935424859
0,0.7786172399923472
0,0.03432954006473053
0,0.2690986671839278
1,0.33715379901670406
1,0.7387632720285815
0,0.15356212058338675
1,0.7564780059811896
0,0.13169940247964526
0,0.2030850851723554
0,0.7252096307491405
0,0.7687329164245573
1,0.8670833100869936
1,0.34430595169535017
1,0.9371624201305807
0,0.034413532298274874
0,0.4557657962026931
1,0.7190029789977929
0,0.6390756727041031
1,0.6261010124718961
1,0.8657087127312268
0,0.058597119109131374
0,0.09982222585928482
1,0.7390359263076028
1,0.2741111099966452
1,0.40922997279321377
0,0.048348875525719044
0,0.17096091335261615
0,0.03734377855062331
0,0.7310027911646573
0,0.4717949560549637
1,0.7889621205543241
0,0.0707706322552786
0,0.09141338712001967
0,0.7617988170310084
1,0.7468881706506636
1,0.7247535223560075
0,0.31869482268115656
0,0.8146364163779312
1,0.6651284968452265
0,0.5761150537110963
1,0.8724140803533728
0,0.43389521026403277
1,0.8717063126587667
0,0.0650483964440022
1,0.07243835209709847
0,0.3274720771697572
0,0.05720895302816233
1,0.5
1,0.9162234593920066
1,0.8676554153866411
0,0.14783039033834108
0,0.1064848215210199
1,0.3292628763489975
1,0.6722686208524628
1,0.8739602736569234
1,0.7441189035728865
0,0.7578668291728131
0,0.13303807318840963
1,0.8133957319162327
0,0.3861911684173423
1,0.5431850367818604
1,0.8055148872886897
1,0.6864627996646465
0,0.037749674853143185
0,0.14627423180161164
1,0.22423507490847686
1,0.6308635412347686
0,0.4845117803963407
0,0.32918782345872066
0,0.7575533281242883
0,0.24625378513145166
1,0.8330292598280136
0,0.47086653877556844
1,0.7718520744654037
0,0.44449622629817404
0,0.5852293549591232
0,0.11542324888537563
1,0.5
1,0.6318822456506922
1,0.8698650868684069
1,0.8460127116377217
1,0.7721340207720157
1,0.5764682845540554
1,0.762974888454123
0,0.3226995107439197
0,0.28232428861634484
1,0.8345309428751058
1,0.6202696954407848
0,0.38782876178834
0,0.24434611981267604
1,0.6603322446948553
1,0.7656060937710055
0,0.41051877436872175
0,0.31851633585142736
1,0.5300392387091031
0,0.7861520184559292
0,0.31239708301058494
1,0.6613726537381415
0,0.17849889895594692
0,0.12173755830251932
1,0.6331427075821766
0,0.17421939292830307
1,0.40854220643709094
1,0.06746429055179967
0,0.6987329734284412
0,0.07814630869788368
1,0.5361295396515576
1,0.3430480042958547
0,0.3443618583768409
1,0.9052605788550651
0,0.6961159844882044
1,0.6724507304352098
1,0.1903028742511605
1,0.744674746108623
1,0.8843021027501996
0,0.08604735768272963
0,0.0502929323868581
0,0.5080144387902911
1,0.660806705876472
1,0.902511128662189
0,0.4712538524450163
0,0.8678522608731822
0,0.030482262899433385
1,0.8050515637772294
0,0.5836628096725779
0,0.4493805544390533
1,0.6764304253817632
1,0.5079975936927072
1,0.7236620878623523
1,0.868128939621255
1,0.6927166978227094
1,0.8267032259962884
0,0.13737908561366322
0,0.267381031030685
0,0.5618514401871254
1,0.7219167850929318
0,0.844666248806556
1,0.7457511190451812
0,0.04526768501375396
0,0.561234895317599
0,0.7847193054361576
1,0.8767278044630578
0,0.7458078945302038
0,0.02431873560233679
0,0.4342938802836593
0,0.3976005863048732
0,0.06150703675162047
1,0.14695035524843636
1,0.7039680212957663
0,0.05426907491126098
1,0.7953689748690055
0,0.11331900409698284
0,0.09778860687074892
0,0.8980725354975392
0,0.2726065096097498
1,0.665256147583674
0,0.39977037883871175
0,0.09356393467133553
1,0.39231241788193644
0,0.37652153306657504
1,0.5468875894588723
1,0.7494896609504113
1,0.9262069466594153
0,0.04183568936812028
0,0.06790952747643594
1,0.06168122810248744
0,0.2687668322685997
0,0.05011157911360844
1,0.5656355935680506
0,0.3378046661286379
1,0.7270579080015678
1,0.7797009964703839
0,0.037660905690590496
0,0.6697414788419238
0,0.07767845265785515
1,0.8367736977554199
0,0.4135703450327941
1,0.7248041835639277
1,0.8355870971848509
1,0.8317523160744585
0,0.10152152262563034
1,0.9513801541577185
1,0.8995790727818748
1,0.7184082922527882
0,0.27238665848540716
1,0.8884495315580364
1,0.0323121529755624
1,0.6137135134345123
0,0.3443760950015123
1,0.939351598389069
0,0.07419643224620696
1,0.7665246984653658
0,0.7030680386817053
0,0.186476708963735
1,0.8495256217426277
0,0.12973641070993264
0,0.6862295328880393
1,0.8386779204095224
1,0.33984744967059194
1,0.6584560796133268
0,0.42428997031997034
1,0.45079572600990264
1,0.7801561225625988
1,0.806869987324593
1,0.790230601887041
0,0.13348202905412604
1,0.7602123782107472
0,0.05980731877295067
0,0.1968609213963114
1,0.8005662997868563
0,0.07574237610698904
0,0.40744602255510076
0,0.8213498657041244
1,0.28841914322679285
0,0.0505526286143783
1,0.1816588119587841
0,0.23471353677493734
0,0.09836242966474444
0,0.05147508311897458
0,0.3406035885909619
0,0.7636148754380223
1,0.7474636117105043
1,0.7359724093030244
1,0.5837374426571398
0,0.37492654068967185
0,0.038820491683636014
1,0.8150257033320591
0,0.5805710109565559
1,0.5340839004742608
0,0.1393525257671582
0,0.036953944126881175
0,0.8134111983323509
0,0.033141886573309555
1,0.8120518552249616
0,0.21115402831043512
0,0.8383188712771631
1,0.814306351536204
1,0.7613799616606332
1,0.7319954738378515
0,0.07335863795048941
0,0.11447976829482802
0,0.1906708425835066
0,0.2934927431700779
0,0.06867548962871739
0,0.33696052096684875
0,0.03723704083000374
0,0.06042490368939173
1,0.587324726921872
0,0.03030523427178378
0,0.6477140745934133
1,0.8251610196101186
0,0.0369871156709667
1,0.6906015903837347
1,0.438192811594108
0,0.20460386315001153
1,0.7487293805186794
0,0.06691165653116138
0,0.22673153610817107
1,0.831114614630511
1,0.9380509854303335
1,0.9569157954016256
1,0.029822170621412264
1,0.3025785871307407
0,0.24358559383703554
1,0.7875219949456895
0,0.7538048678777174
0,0.027122542849393073
1,0.38805591087162306
0,0.4200681046345799
1,0.8676478738601926
1,0.5129227995027874
0,0.7097354441865203
0,0.8234508407458205
1,0.8294622715865135
1,0.6119248990189627
1,0.12991601941271236
0,0.13608017966324226
1,0.7814301467113752
1,0.8320220205593991
1,0.8389149566205222
1,0.8636899955428907
1,0.40122310670905126
0,0.03303274738832697
0,0.5245078481062717
0,0.12116765666529462
0,0.03832982241630662
1,0.7533985683322282
0,0.13160336031578193
1,0.8474849318797212
1,0.7899311403436212
1,0.9101788511996853
0,0.5166106396262644
1,0.5642492207971419
1,0.3532150358217541
0,0.29559208723911845
1,0.9376872591863211
0,0.2382997181623725
1,0.8078640951592487
0,0.18180575349664255
1,0.7103251418329697
0,0.1357407561006819
1,0.7856247220341849
0,0.09832252167609015
0,0.4237931226042648
0,0.09978563537773037
1,0.506621864255669
0,0.038868586332464046
1,0.8559665705474216
0,0.6654025651425091
0,0.2852028193146402
0,0.4811334010897702
1,0.4500311699730807
0,0.10572426874524953
0,0.790445527508552
1,0.8776902784835358
0,0.6411455000924274
1,0.015009499258898343
1,0.5875509835493575
1,0.13172712916845497
0,0.5307682491096785
1,0.8491764909807352
0,0.37377327629979346
1,0.7091610247957493
0,0.09656451572557209
1,0.4941562827088061
1,0.8592170059600123
0,0.11314130628883705
1,0.9181459478515646
1,0.536595939435536
1,0.39831095739432726
0,0.13696916681893587
1,0.7967587289374128
1,0.6537732485223456
1,0.5327965967705811
1,0.9088911451737841
0,0.42706799568338216
0,0.5726433927912524
1,0.350692823518324
0,0.04374464124615056
1,0.8303073806224667
1,0.7803863827040223
0,0.3923706312108642
1,0.868536086157816
1,0.8742676480847229
1,0.7453516150426923
1,0.5621603988192483
1,0.8563268091739873
0,0.431873155106409
1,0.880840574156559
0,0.5
1,0.7858068320251612
0,0.5194546340859275
0,0.6636609471202771
1,0.7842177264810258
0,0.637646718505712
0,0.2799010279428722
1,0.9108311507780898
0,0.1644157831322285
0,0.23131913752301747
0,0.33224656276923437
1,0.412123838238218
0,0.12478746262190996
0,0.7793654421813063
1,0.779102266235982
1,0.8274711047447021
0,0.7763291567765508
1,0.8861917241970979
0,0.7485575080867513
1,0.8785901569974996
0,0.05580949830163502
1,0.8466171443806411
1,0.7818694943132508
0,0.26671707169674835
1,0.8305729904385512
1,0.743881395467186
1,0.7176785767855852
0,0.18038515517777656
1,0.7891082142199465
0,0.14928100179952006
1,0.7840314361676413
0,0.037665508806457845
1,0.6519621955443698
0,0.46778448136665934
1,0.6851273780415054
0,0.16913252366165007
0,0.08637180131951566
1,0.555459146978964
0,0.7105549103635627
0,0.5645449802804394
1,0.5535252699594859
0,0.07480966102556455
0,0.06922686938425952
1,0.6062436495410817
0,0.12964443353197763
1,0.8333004505605901
0,0.20082648187396498
1,0.7483180947333313
0,0.11230646801379042
0,0.11229483195199777
0,0.46159392729881243
1,0.7066255732594885
1,0.8370210786799153
1,0.5983046245497934
0,0.0781430970796122
1,0.24005173832380747
0,0.22123559211191346
1,0.9298019327713342
1,0.8917173763056525
0,0.04379116052472705
1,0.6542412216792404
0,0.05383489277806427
0,0.9137151033801213
0,0.1673832162039342
1,0.9425829067878836
0,0.2702344571100561
0,0.08708181034518683
0,0.22591544871801172
0,0.5
1,0.3312589018234734
1,0.7716606806372476
1,0.5451353508780564
0,0.33385469232678394
1,0.6952246619313188
1,0.8314978927003354
1,0.5933147759016768
0,0.16264669717194885
0,0.8563730220493492
0,0.8745601262904901
1,0.5102919750155748
1,0.7049743362433798
0,0.27209465203495764
1,0.9589047681552707
1,0.6848709963026411
0,0.04238547016200008
1,0.5142930592842551
0,0.03568398145758734
1,0.7363338689168429
0,0.034495383947078094
1,0.8689459202275264
1,0.3732554591584773
0,0.2404574335629723
1,0.4599066650132344
0,0.11352901029993377
0,0.14553811761407212
0,0.22195436707349392
0,0.69414230876638
0,0.18590948372039415
0,0.42137643785682327
0,0.7889022256106178
1,0.7449255620537294
1,0.9181605646661881
0,0.42215731298843334
1,0.6147112735295968
1,0.796752490842864
1,0.8604085725605457
1,0.7566129772263559
1,0.8225665775161254
1,0.4496483734065376
1,0.4220378380903537
0,0.658402425787534
0,0.32072352209006905
0,0.4281658096168012
0,0.10052267320157761
0,0.07323241199560068
1,0.7381720489242088
0,0.6040980294115349
1,0.9491919242747769
1,0.8995539844365563
0,0.41230677009427513
1,0.8011942764827411
0,0.8440291081348457
1,0.7265185731730293
0,0.5547521432638084
1,0.41178937446579966
0,0.4676354111267996
0,0.14533455632539677
1,0.56631052210648
0,0.5855234166888402
1,0.8155307037489214
1,0.7241803529975918
1,0.6882747827685702
0,0.05442220393367966
0,0.8716064597183343
1,0.780010643701442
1,0.27728568529884584
1,0.7982436111149628
0,0.16675166923031703
1,0.36457067851565744
0,0.5155159046717603
0,0.14603460337835145
1,0.8045139559458251
1,0.8162667755977244
0,0.8229219242558059
0,0.20418213589463408
1,0.9343573769701178
1,0.9440189301111591
1,0.8373107503879763
0,0.4085717284466773
0,0.5193377303351882
1,0.8232688156933913
0,0.19919965180313007
0,0.1423749695782397
1,0.875857700808421
0,0.33438013993124616
0,0.0351754591939408
1,0.4921366649968864
1,0.5344269658558051
1,0.7713357106669363
1,0.38478284898800996
0,0.6927922429703427
1,0.7906341529742366
0,0.3625057821259615
0,0.02380827835655759
1,0.4423498738513047
0,0.41243131065932276
0,0.2815599401253119
0,0.13025784942022536
1,0.819102745267433
0,0.7045995992332659
1,0.7995599699213292
0,0.23414256772996428
0,0.2614365349731331
1,0.8669001621772527
0,0.01738655860951134
0,0.8192996241190087
1,0.9230142722974509
1,0.8431530156082725
1,0.8694490885722825
1,0.3673835092306555
0,0.3826805164710994
0,0.6761854606595574
0,0.06150587501693447
1,0.4921854185660755
0,0.4489607040271364
0,0.22230291612537273
0,0.7733545739965955
0,0.03620096125117198
0,0.3096276271020297
0,0.08315404096935972
0,0.14925148371080715
1,0.8726885556346685
0,0.7512731962754285
1,0.4769511055267362
0,0.33868823574277696
0,0.6281366691230301
1,0.7789111959206034
0,0.2877061118617707
0,0.02438109426476094
1,0.6053920108080753
0,0.08459088802526182
0,0.09964250147934695
0,0.5272018401127161
0,0.1229211609105861
1,0.43779470238710383
1,0.7270183334258131
0,0.092171742169306
0,0.07394748314378356
1,0.7988390895451692
1,0.9796299071526857
0,0.03520022402699549
1,0.6466423235674944
0,0.5451226699362092
0,0.0652361297835869
1,0.9339788209428018
0,0.04277040302653821
1,0.5261076450855845
0,0.47027078431093955
0,0.6099485066242514
1,0.6674695004119428
0,0.5301590971193348
1,0.43366257106720585
0,0.6856187977253526
1,0.684580750804432
1,0.8792772476099117
1,0.4791696159368191
